"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests"
"GBR","Europe","United Kingdom","2020-08-14",314927,1129,970.429,41347,18,12.714,4639.056,16.631,14.295,609.065,0.265,0.187,1.37,73,1.075,932,13.729,NA,NA,NA,NA,11639184,167759
"GBR","Europe","United Kingdom","2020-08-15",316367,1440,1051.714,41358,11,12.571,4660.268,21.212,15.492,609.227,0.162,0.185,1.11,76,1.12,911,13.42,NA,NA,NA,NA,11814098,174914
"GBR","Europe","United Kingdom","2020-08-16",317444,1077,1097.286,41361,3,12.571,4676.133,15.865,16.164,609.271,0.044,0.185,1.04,78,1.149,916,13.493,NA,NA,715.049,10.533,11978298,162256
"GBR","Europe","United Kingdom","2020-08-17",318484,1040,1094.143,41366,5,12.571,4691.453,15.32,16.117,609.345,0.074,0.185,0.86,73,1.075,919,13.537,NA,NA,NA,NA,12118924,140608
"GBR","Europe","United Kingdom","2020-08-18",319197,713,1079.429,41369,3,10.429,4701.956,10.503,15.901,609.389,0.044,0.154,1.02,73,1.075,892,13.14,NA,NA,NA,NA,12272157,153225
"GBR","Europe","United Kingdom","2020-08-19",320286,1089,1071,41381,12,10.286,4717.998,16.042,15.776,609.566,0.177,0.152,0.94,70,1.031,868,12.786,NA,NA,NA,NA,12446595,175916
"GBR","Europe","United Kingdom","2020-08-20",321098,812,1042.857,41397,16,9.714,4729.959,11.961,15.362,609.802,0.236,0.143,1.12,76,1.12,866,12.757,NA,NA,NA,NA,12618033,170627
"GBR","Europe","United Kingdom","2020-08-21",322280,1182,1050.429,41403,6,8,4747.37,17.412,15.473,609.89,0.088,0.118,1.1,72,1.061,832,12.256,NA,NA,NA,NA,12798368,180335
"GBR","Europe","United Kingdom","2020-08-22",323313,1033,992.286,41405,2,6.714,4762.587,15.217,14.617,609.92,0.029,0.099,1.19,71,1.046,885,13.037,NA,NA,NA,NA,12969753,171385
"GBR","Europe","United Kingdom","2020-08-23",324601,1288,1022.429,41423,18,8.857,4781.56,18.973,15.061,610.185,0.265,0.13,1.04,72,1.061,812,11.961,NA,NA,691.622,10.188,13126236,155871
"GBR","Europe","United Kingdom","2020-08-24",325642,1041,1022.571,41429,6,9,4796.895,15.335,15.063,610.273,0.088,0.133,0.99,68,1.002,818,12.05,NA,NA,NA,NA,13263262,137013
"GBR","Europe","United Kingdom","2020-08-25",326614,972,1059.571,41433,4,9.143,4811.213,14.318,15.608,610.332,0.059,0.135,1.11,68,1.002,793,11.681,NA,NA,NA,NA,13447568,163158
"GBR","Europe","United Kingdom","2020-08-26",327798,1184,1073.143,41449,16,9.714,4828.654,17.441,15.808,610.568,0.236,0.143,1.13,64,0.943,776,11.431,NA,NA,NA,NA,13633416,184461
"GBR","Europe","United Kingdom","2020-08-27",328846,1048,1106.857,41465,16,9.714,4844.091,15.438,16.305,610.803,0.236,0.143,1.29,71,1.046,787,11.593,NA,NA,NA,NA,13823629,178203
"GBR","Europe","United Kingdom","2020-08-28",330368,1522,1155.429,41477,12,10.571,4866.511,22.42,17.02,610.98,0.177,0.156,1.16,60,0.884,769,11.328,NA,NA,NA,NA,13992972,168684
"GBR","Europe","United Kingdom","2020-08-29",331644,1276,1190.143,41486,9,11.571,4885.307,18.796,17.531,611.113,0.133,0.17,1.09,64,0.943,796,11.726,NA,NA,NA,NA,14163546,170574
"GBR","Europe","United Kingdom","2020-08-30",332752,1108,1164.429,41498,12,10.714,4901.629,16.321,17.153,611.289,0.177,0.158,1.33,66,0.972,798,11.755,NA,NA,822.001,12.109,14330417,166871
"GBR","Europe","United Kingdom","2020-08-31",334467,1715,1260.714,41499,1,10,4926.892,25.263,18.571,611.304,0.015,0.147,1.18,69,1.016,821,12.094,NA,NA,NA,NA,14488971,158554
"GBR","Europe","United Kingdom","2020-09-01",335873,1406,1322.714,41501,2,9.714,4947.603,20.711,19.484,611.334,0.029,0.143,1.12,82,1.208,828,12.197,NA,NA,NA,NA,14653196,164358
"GBR","Europe","United Kingdom","2020-09-02",337168,1295,1338.571,41504,3,7.857,4966.679,19.076,19.718,611.378,0.044,0.116,1.21,81,1.193,768,11.313,NA,NA,NA,NA,14835199,181772
"GBR","Europe","United Kingdom","2020-09-03",338676,1508,1404.286,41514,10,7,4988.893,22.214,20.686,611.525,0.147,0.103,1.33,76,1.12,782,11.519,NA,NA,NA,NA,15017553,181359
"GBR","Europe","United Kingdom","2020-09-04",340411,1735,1434.714,41527,13,7.143,5014.45,25.558,21.134,611.717,0.191,0.105,1.4,69,1.016,789,11.622,NA,NA,NA,NA,15205285,188783
"GBR","Europe","United Kingdom","2020-09-05",342351,1940,1529.571,41537,10,7.286,5043.028,28.577,22.531,611.864,0.147,0.107,1.4,65,0.957,784,11.549,NA,NA,NA,NA,15371404,166119
"GBR","Europe","United Kingdom","2020-09-06",344164,1813,1630.286,41549,12,7.286,5069.734,26.707,24.015,612.041,0.177,0.107,1.76,69,1.016,790,11.637,NA,NA,946.269,13.939,15541294,169930
"GBR","Europe","United Kingdom","2020-09-07",347152,2988,1812.143,41551,2,7.429,5113.749,44.015,26.694,612.07,0.029,0.109,1.64,77,1.134,875,12.889,NA,NA,NA,NA,15720561,179252
"GBR","Europe","United Kingdom","2020-09-08",350100,2948,2032.429,41554,3,7.571,5157.175,43.426,29.939,612.114,0.044,0.112,1.41,80,1.178,869,12.801,NA,NA,NA,NA,15934869,186851
"GBR","Europe","United Kingdom","2020-09-09",352560,2460,2198.857,41586,32,11.714,5193.412,36.237,32.39,612.586,0.471,0.173,1.39,80,1.178,895,13.184,NA,NA,NA,NA,16145887,205659
"GBR","Europe","United Kingdom","2020-09-10",355219,2659,2363.286,41594,8,11.429,5232.581,39.169,34.813,612.704,0.118,0.168,1.43,78,1.149,915,13.478,NA,NA,NA,NA,16377083,222448
"GBR","Europe","United Kingdom","2020-09-11",358138,2919,2532.429,41608,14,11.571,5275.579,42.999,37.304,612.91,0.206,0.17,1.52,77,1.134,737,10.856,NA,NA,NA,NA,16655346,238640
"GBR","Europe","United Kingdom","2020-09-12",361677,3539,2760.857,41614,6,11,5327.711,52.132,40.669,612.998,0.088,0.162,1.44,85,1.252,771,11.357,NA,NA,NA,NA,16876512,221166
"GBR","Europe","United Kingdom","2020-09-13",365174,3497,3001.429,41623,9,10.571,5379.224,51.513,44.213,613.131,0.133,0.156,1.29,91,1.34,801,11.799,NA,NA,1420.931,20.931,17089685,213173
"GBR","Europe","United Kingdom","2020-09-14",368504,3330,3050.286,41628,5,11,5428.276,49.053,44.932,613.204,0.074,0.162,1.11,105,1.547,940,13.847,NA,NA,NA,NA,17297403,207718
"GBR","Europe","United Kingdom","2020-09-15",371125,2621,3003.571,41637,9,11.857,5466.885,38.609,44.244,613.337,0.133,0.175,1.2,115,1.694,1030,15.172,NA,NA,NA,NA,17521680,223146
"GBR","Europe","United Kingdom","2020-09-16",374228,3103,3095.429,41664,27,11.143,5512.594,45.709,45.597,613.735,0.398,0.164,1.36,124,1.827,1059,15.6,NA,NA,NA,NA,17761017,236219
"GBR","Europe","United Kingdom","2020-09-17",378219,3991,3285.714,41684,20,12.857,5571.384,58.79,48.4,614.029,0.295,0.189,1.27,127,1.871,1119,16.484,NA,NA,NA,NA,17995470,233199
"GBR","Europe","United Kingdom","2020-09-18",381614,3395,3353.714,41705,21,13.857,5621.394,50.01,49.402,614.339,0.309,0.204,1.39,138,2.033,1175,17.308,NA,NA,NA,NA,18248877,252509
"GBR","Europe","United Kingdom","2020-09-19",385936,4322,3465.571,41732,27,16.857,5685.06,63.666,51.05,614.736,0.398,0.248,1.36,141,2.077,1251,18.428,NA,NA,NA,NA,18488762,239885
"GBR","Europe","United Kingdom","2020-09-20",390358,4422,3597.714,41759,27,19.429,5750.199,65.139,52.996,615.134,0.398,0.286,1.24,162,2.386,1349,19.872,NA,NA,1896.612,27.938,18708484,219723
"GBR","Europe","United Kingdom","2020-09-21",394257,3899,3679,41777,18,21.286,5807.633,57.435,54.194,615.399,0.265,0.314,1.3,181,2.666,1504,22.155,NA,NA,NA,NA,18897349,188865
"GBR","Europe","United Kingdom","2020-09-22",398625,4368,3928.571,41788,11,21.571,5871.976,64.343,57.87,615.561,0.162,0.318,1.41,211,3.108,1578,23.245,NA,NA,NA,NA,19091955,218360
"GBR","Europe","United Kingdom","2020-09-23",403551,4926,4189,41825,37,23,5944.539,72.563,61.706,616.106,0.545,0.339,1.57,228,3.359,1657,24.409,NA,NA,NA,NA,19325203,232268
"GBR","Europe","United Kingdom","2020-09-24",409729,6178,4501.429,41862,37,25.429,6035.545,91.006,66.309,616.651,0.545,0.375,1.57,243,3.58,1762,25.955,NA,NA,NA,NA,19583360,245363
"GBR","Europe","United Kingdom","2020-09-25",416363,6634,4964.143,41902,40,28.143,6133.267,97.723,73.125,617.241,0.589,0.415,1.48,262,3.859,1929,28.415,NA,NA,NA,NA,19842919,258220
"GBR","Europe","United Kingdom","2020-09-26",423236,6873,5328.571,41936,34,29.143,6234.51,101.243,78.493,617.741,0.501,0.429,1.29,256,3.771,1946,28.666,NA,NA,NA,NA,20077408,234489
"GBR","Europe","United Kingdom","2020-09-27",429277,6041,5559.857,41971,35,30.286,6323.498,88.987,81.9,618.257,0.516,0.446,1.15,271,3.992,2096,30.875,NA,NA,2662.591,39.222,20304308,226900
"GBR","Europe","United Kingdom","2020-09-28",434969,5692,5816,41988,17,30.143,6407.344,83.846,85.673,618.507,0.25,0.444,1.01,297,4.375,2307,33.983,NA,NA,NA,NA,20503188,198402
"GBR","Europe","United Kingdom","2020-09-29",439013,4044,5769.714,42001,13,30.429,6466.915,59.57,84.991,618.699,0.191,0.448,1.32,314,4.625,2325,34.249,NA,NA,NA,NA,20727837,210927
"GBR","Europe","United Kingdom","2020-09-30",446156,7143,6086.429,42072,71,35.286,6572.135,105.221,89.657,619.745,1.046,0.52,1.34,332,4.891,2431,35.81,NA,NA,NA,NA,20964429,233861
"GBR","Europe","United Kingdom","2020-10-01",453264,7108,6219.286,42143,71,40.143,6676.84,104.705,91.614,620.791,1.046,0.591,1.33,341,5.023,2492,36.709,NA,NA,NA,NA,21208723,239098
"GBR","Europe","United Kingdom","2020-10-02",460178,6914,6259.286,42202,59,42.857,6778.687,101.847,92.203,621.66,0.869,0.631,1.46,368,5.421,2604,38.358,NA,NA,NA,NA,21458497,249600
"GBR","Europe","United Kingdom","2020-10-03",467146,6968,6272.857,42268,66,47.429,6881.33,102.643,92.403,622.632,0.972,0.699,2.11,369,5.436,2745,40.435,NA,NA,NA,NA,21711480,252983
"GBR","Europe","United Kingdom","2020-10-04",480017,12871,7248.571,42317,49,49.429,7070.927,189.597,106.776,623.354,0.722,0.728,2.64,369,5.436,2924,43.072,NA,NA,3582.377,52.77,21934950,223470
"GBR","Europe","United Kingdom","2020-10-05",502978,22961,9715.571,42350,33,51.714,7409.156,338.229,143.116,623.84,0.486,0.762,1.71,393,5.789,3229,47.565,NA,NA,NA,NA,22167851,232638
"GBR","Europe","United Kingdom","2020-10-06",515571,12593,10936.857,42369,19,52.571,7594.658,185.502,161.106,624.12,0.28,0.774,1.54,410,6.04,3492,51.439,NA,NA,NA,NA,22409225,240116
"GBR","Europe","United Kingdom","2020-10-07",530113,14542,11993.857,42445,76,53.286,7808.87,214.212,176.676,625.239,1.12,0.785,1.44,442,6.511,3741,55.107,NA,NA,NA,NA,22649175,238461
"GBR","Europe","United Kingdom","2020-10-08",544275,14162,13001.571,42515,70,53.143,8017.485,208.614,191.521,626.27,1.031,0.783,1.49,436,6.423,3916,57.685,NA,NA,NA,NA,22938406,270921
"GBR","Europe","United Kingdom","2020-10-09",561815,17540,14519.571,42592,77,55.714,8275.859,258.374,213.882,627.405,1.134,0.821,1.26,440,6.481,3991,58.79,NA,NA,NA,NA,23215667,277261
"GBR","Europe","United Kingdom","2020-10-10",575679,13864,15504.714,42679,87,58.714,8480.084,204.225,228.393,628.686,1.282,0.865,1.22,470,6.923,4182,61.603,NA,NA,NA,NA,23471856,256190
"GBR","Europe","United Kingdom","2020-10-11",590844,15165,15832.429,42760,81,63.286,8703.473,223.389,233.221,629.879,1.193,0.932,1.11,477,7.026,4485,66.067,NA,NA,5034.885,74.167,23709494,237638
"GBR","Europe","United Kingdom","2020-10-12",603716,12872,14391.143,42825,65,67.857,8893.085,189.612,211.99,630.837,0.957,1,1.16,507,7.468,4762,70.147,NA,NA,NA,NA,23910761,199211
"GBR","Europe","United Kingdom","2020-10-13",617688,13972,14588.143,42875,50,72.286,9098.901,205.816,214.892,631.573,0.737,1.065,1.31,516,7.601,5050,74.389,NA,NA,NA,NA,24198274,249883
"GBR","Europe","United Kingdom","2020-10-14",634920,17232,14972.429,43018,143,81.857,9352.738,253.837,220.553,633.68,2.106,1.206,1.38,563,8.293,5397,79.501,NA,NA,NA,NA,24477883,273794
"GBR","Europe","United Kingdom","2020-10-15",654644,19724,15767,43155,137,91.429,9643.284,290.546,232.257,635.698,2.018,1.347,1.29,581,8.558,5694,83.876,NA,NA,NA,NA,24756972,278713
"GBR","Europe","United Kingdom","2020-10-16",673622,18978,15972.429,43293,138,100.143,9922.841,279.557,235.283,637.731,2.033,1.475,1.12,592,8.721,6039,88.958,NA,NA,NA,NA,25046375,289429
"GBR","Europe","United Kingdom","2020-10-17",689257,15635,16225.429,43429,136,107.143,10153.153,230.313,239.01,639.734,2.003,1.578,1.1,613,9.03,6279,92.493,NA,NA,NA,NA,25323952,277577
"GBR","Europe","United Kingdom","2020-10-18",705428,16171,16369.143,43579,150,117,10391.361,238.208,241.127,641.944,2.21,1.723,1.14,629,9.266,6548,96.456,NA,NA,7014.003,103.32,25604836,280884
"GBR","Europe","United Kingdom","2020-10-19",722409,16981,16956.143,43646,67,117.286,10641.501,250.14,249.774,642.931,0.987,1.728,1.22,657,9.678,7032,103.585,NA,NA,NA,NA,25840772,233686
"GBR","Europe","United Kingdom","2020-10-20",741212,18803,17646.286,43726,80,121.571,10918.48,276.979,259.94,644.109,1.178,1.791,1.33,697,10.267,7549,111.201,NA,NA,NA,NA,26101705,258620
"GBR","Europe","United Kingdom","2020-10-21",762542,21330,18231.714,43967,241,135.571,11232.684,314.203,268.564,647.659,3.55,1.997,1.44,711,10.473,7815,115.119,NA,NA,NA,NA,26395038,282565
"GBR","Europe","United Kingdom","2020-10-22",789229,26687,19226.429,44158,191,143.286,11625.798,393.115,283.216,650.473,2.814,2.111,1.23,707,10.415,7970,117.403,NA,NA,NA,NA,26713182,313319
"GBR","Europe","United Kingdom","2020-10-23",810467,21238,19549.286,44347,189,150.571,11938.646,312.848,287.972,653.257,2.784,2.218,1.15,743,10.945,8484,124.974,NA,NA,NA,NA,27025752,312408
"GBR","Europe","United Kingdom","2020-10-24",830998,20531,20248.714,44571,224,163.143,12241.08,302.433,298.275,656.557,3.3,2.403,1.17,787,11.593,8828,130.042,NA,NA,NA,NA,27307863,282111
"GBR","Europe","United Kingdom","2020-10-25",854010,23012,21226,44745,174,166.571,12580.06,338.98,312.671,659.12,2.563,2.454,1.07,827,12.182,9317,137.245,NA,NA,8857.648,130.478,27599089,291226
"GBR","Europe","United Kingdom","2020-10-26",873800,19790,21627.286,44896,151,178.571,12871.578,291.518,318.582,661.344,2.224,2.63,1.09,852,12.55,9619,141.693,NA,NA,NA,NA,27823191,221605
"GBR","Europe","United Kingdom","2020-10-27",894690,20890,21925.429,44998,102,181.714,13179.3,307.722,322.974,662.846,1.503,2.677,1.15,902,13.287,10419,153.478,NA,NA,NA,NA,28087078,256939
"GBR","Europe","United Kingdom","2020-10-28",917575,22885,22147.571,45365,367,199.714,13516.409,337.109,326.247,668.253,5.406,2.942,1.18,957,14.097,10805,159.164,NA,NA,NA,NA,28372862,285644
"GBR","Europe","United Kingdom","2020-10-29",942275,24700,21863.714,45675,310,216.714,13880.254,363.845,322.065,672.819,4.566,3.192,1.13,974,14.348,11032,162.508,NA,NA,NA,NA,28692411,317253
"GBR","Europe","United Kingdom","2020-10-30",965340,23065,22124.714,45955,280,229.714,14220.015,339.761,325.91,676.944,4.125,3.384,1.12,978,14.407,11208,165.1,NA,NA,NA,NA,28972908,277102
"GBR","Europe","United Kingdom","2020-10-31",989745,24405,22678.143,46229,274,236.857,14579.515,359.5,334.062,680.98,4.036,3.489,1.04,1002,14.76,11622,171.199,NA,NA,NA,NA,29251503,276154
"GBR","Europe","United Kingdom","2020-11-01",1011660,21915,22521.429,46555,326,258.571,14902.335,322.821,331.754,685.782,4.802,3.809,1.04,977,14.392,11557,170.241,NA,NA,10463.963,154.14,29496438,243022
"GBR","Europe","United Kingdom","2020-11-02",1034914,23254,23016.286,46717,162,260.143,15244.88,342.545,339.043,688.168,2.386,3.832,0.94,1075,15.835,12402,182.689,NA,NA,NA,NA,29698235,188027
"GBR","Europe","United Kingdom","2020-11-03",1053864,18950,22739.143,46853,136,265,15524.025,279.144,334.961,690.172,2.003,3.904,0.98,1142,16.822,13023,191.836,NA,NA,NA,NA,29956161,252224
"GBR","Europe","United Kingdom","2020-11-04",1073882,20018,22329.571,47250,397,269.286,15818.901,294.877,328.927,696.02,5.848,3.967,1.12,1191,17.544,13061,192.396,NA,NA,NA,NA,30253851,285580
"GBR","Europe","United Kingdom","2020-11-05",1099059,25177,22397.714,47742,492,295.286,16189.773,370.872,329.931,703.267,7.247,4.35,1.1,1181,17.397,12993,191.394,NA,NA,NA,NA,30581568,324131
"GBR","Europe","United Kingdom","2020-11-06",1123197,24138,22551,48120,378,309.286,16545.34,355.567,332.189,708.835,5.568,4.556,1.08,1185,17.456,13148,193.678,NA,NA,NA,NA,30922960,341392
"GBR","Europe","United Kingdom","2020-11-07",1146484,23287,22391.286,48475,355,320.857,16888.371,343.031,329.837,714.065,5.229,4.726,1.11,1205,17.75,13247,195.136,NA,NA,NA,NA,31232252,309292
"GBR","Europe","United Kingdom","2020-11-08",1171441,24957,22825.857,48888,413,333.286,17256.002,367.631,336.238,720.148,6.084,4.909,NA,1230,18.119,13617,200.586,NA,NA,9280.363,136.705,31498444,263160
"GBR","Europe","United Kingdom","2020-11-09",1192013,20572,22442.714,49044,156,332.429,17559.039,303.037,330.594,722.446,2.298,4.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,31727673,228383
"GBR","Europe","United Kingdom","2020-11-10",1213363,21350,22785.571,49238,194,340.714,17873.537,314.498,335.645,725.304,2.858,5.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,32012867,285546
"GBR","Europe","United Kingdom","2020-11-11",1233775,20412,22841.857,49770,532,360,18174.217,300.681,336.474,733.141,7.837,5.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,32369723,353383
"GBR","Europe","United Kingdom","2020-11-12",1256725,22950,22523.714,50365,595,374.714,18512.284,338.067,331.787,741.906,8.765,5.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR","Europe","United Kingdom","2020-11-13",1290195,33470,23856.857,50928,563,401.143,19005.317,493.032,351.425,750.199,8.293,5.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR","Europe","United Kingdom","2020-11-14",1317496,27301,24430.286,51304,376,404.143,19407.476,402.159,359.872,755.738,5.539,5.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2019-12-31",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-01",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-02",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-03",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-04",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-05",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-06",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-07",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-08",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-09",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-10",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-11",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-12",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-13",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-14",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-15",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-16",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-17",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-18",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-19",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-20",NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-21",1,1,0.143,NA,0,0,0.003,0.003,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-22",1,0,0.143,NA,0,0,0.003,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-23",1,0,0.143,NA,0,0,0.003,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-24",1,0,0.143,NA,0,0,0.003,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-25",2,1,0.286,NA,0,0,0.006,0.003,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-26",2,0,0.286,NA,0,0,0.006,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-27",5,3,0.714,NA,0,0,0.015,0.009,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-28",5,0,0.571,NA,0,0,0.015,0,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-29",5,0,0.571,NA,0,0,0.015,0,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-30",5,0,0.571,NA,0,0,0.015,0,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-01-31",6,1,0.714,NA,0,0,0.018,0.003,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-01",7,1,0.714,NA,0,0,0.021,0.003,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-02",8,1,0.857,NA,0,0,0.024,0.003,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-03",11,3,0.857,NA,0,0,0.033,0.009,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-04",11,0,0.857,NA,0,0,0.033,0,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-05",11,0,0.857,NA,0,0,0.033,0,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-06",12,1,1,NA,0,0,0.036,0.003,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-07",12,0,0.857,NA,0,0,0.036,0,0.003,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-08",12,0,0.714,NA,0,0,0.036,0,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-09",12,0,0.571,NA,0,0,0.036,0,0.002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-10",12,0,0.143,NA,0,0,0.036,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-11",13,1,0.286,NA,0,0,0.039,0.003,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-12",13,0,0.286,NA,0,0,0.039,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-13",14,1,0.286,NA,0,0,0.042,0.003,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-14",15,1,0.429,NA,0,0,0.045,0.003,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-15",15,0,0.429,NA,0,0,0.045,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-16",15,0,0.429,NA,0,0,0.045,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-17",15,0,0.429,NA,0,0,0.045,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA","North America","United States","2020-02-18",15,0,0.286,NA,0,0,0.045,0,0.001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
